source_dataset,technique,report_generated,sku_id,category,current_stock,lead_time_days,unit_cost,avg_daily_demand,ma_7day,ma_30day,volatility,demand_std,safety_stock,reorder_point,stockout_risk,recommended_order_qty
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007909,Electronics,810,12,791.2,19.76,20.43,19.53,0.2616,5.17,29.54,266.6,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007910,Electronics,58,13,1914.92,19.23,17.86,19.13,0.2145,4.12,24.54,274.57,Critical,217
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007911,Apparel,295,14,74.47,29.54,28.86,22.9,0.4708,13.91,85.87,499.49,Medium,205
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007912,Toys,1896,9,69.53,22.84,18.43,21.93,0.8156,18.63,92.23,297.83,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007913,Apparel,514,14,70.79,28.56,20.86,25.0,0.4711,13.45,83.05,482.83,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007914,Apparel,1321,19,107.2,31.44,26.86,27.47,0.4339,13.64,98.14,695.58,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007915,Toys,1603,12,79.22,23.23,30.0,27.0,0.952,22.12,126.43,405.23,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007916,Toys,1155,13,23.58,22.21,26.14,23.93,0.9947,22.09,131.43,420.18,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007917,Groceries,1633,1,44.48,39.83,38.86,39.77,0.1857,7.4,12.21,52.04,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007918,Beauty,2130,10,5.29,35.5,28.14,32.0,0.4141,14.7,76.7,431.7,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007919,Home & Living,773,14,167.16,15.78,14.43,17.6,0.4947,7.8,48.19,269.07,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007920,Toys,1146,20,73.64,23.87,21.57,30.03,0.9675,23.09,170.39,647.72,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007921,Apparel,179,9,20.48,29.87,28.29,29.9,0.3932,11.74,58.13,326.93,Medium,148
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007922,Electronics,1015,6,1079.93,19.9,20.29,20.47,0.1959,3.9,15.75,135.15,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007923,Home & Living,1184,12,442.76,14.8,20.14,16.77,0.5289,7.83,44.74,222.34,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007924,Beauty,2176,8,69.37,36.27,38.43,34.2,0.3854,13.98,65.24,355.37,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007925,Home & Living,794,7,372.3,17.26,14.43,16.43,0.4662,8.04,35.12,155.91,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007926,Groceries,1998,4,29.59,39.18,35.43,37.13,0.1908,7.48,24.67,181.38,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007927,Electronics,345,10,726.41,20.29,20.14,20.83,0.2258,4.58,23.91,226.8,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007928,Groceries,1856,1,17.39,40.34,41.0,41.53,0.1916,7.73,12.75,53.1,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007929,Seasonal,728,17,35.08,20.79,4.43,15.37,1.0791,22.43,152.62,506.03,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007930,Groceries,459,5,13.05,41.73,40.29,40.87,0.1711,7.14,26.35,235.02,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007931,Electronics,1254,4,128.76,19.91,21.57,20.17,0.2178,4.34,14.31,93.95,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007932,Home & Living,447,13,353.54,16.57,17.14,17.5,0.3932,6.51,38.75,254.12,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007933,Apparel,667,13,122.86,30.33,29.86,25.17,0.4311,13.08,77.79,472.13,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007934,Electronics,263,11,1337.92,20.24,17.57,20.4,0.2246,4.55,24.89,247.58,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007935,Toys,839,7,34.62,22.69,15.29,21.17,0.7573,17.18,75.01,233.83,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007936,Seasonal,874,45,59.09,19.42,0.0,18.67,1.0389,20.18,223.35,1097.35,High,224
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007937,Home & Living,597,11,21.78,14.92,14.57,17.03,0.4969,7.41,40.57,204.72,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007938,Toys,822,12,62.52,24.18,15.43,24.13,0.8459,20.45,116.89,407.03,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007939,Seasonal,1068,44,30.6,20.94,20.86,16.63,1.0206,21.38,233.96,1155.51,High,88
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007940,Toys,1257,14,62.79,24.64,19.0,23.7,0.656,16.17,99.8,444.83,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007941,Home & Living,1272,7,243.78,15.7,16.71,15.77,0.4767,7.48,32.67,142.57,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007942,Toys,529,13,36.82,26.46,28.14,22.17,0.8606,22.77,135.45,479.37,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007943,Groceries,808,1,41.86,40.39,43.57,39.87,0.1827,7.38,12.18,52.57,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007944,Home & Living,851,5,282.66,15.19,14.71,16.57,0.4834,7.34,27.09,103.03,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007945,Home & Living,29,10,211.62,14.59,17.71,15.33,0.529,7.72,40.27,186.16,Critical,158
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007946,Beauty,1799,3,79.61,36.72,28.86,33.77,0.3999,14.68,41.97,152.13,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007947,Groceries,2118,4,10.92,39.22,38.29,39.57,0.2292,8.99,29.66,186.55,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007948,Electronics,601,13,831.15,20.03,18.86,19.53,0.2351,4.71,28.02,288.46,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007949,Seasonal,1026,16,55.53,19.73,24.14,19.5,1.1276,22.25,146.87,462.6,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007950,Electronics,632,13,1628.01,20.4,20.29,20.7,0.2401,4.9,29.14,294.34,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007951,Electronics,383,11,470.19,19.16,16.86,18.07,0.2438,4.67,25.56,236.27,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007952,Electronics,498,12,1970.07,19.16,17.0,18.53,0.2663,5.1,29.16,259.02,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007953,Electronics,200,13,476.17,19.97,18.0,20.57,0.2514,5.02,29.87,289.43,Medium,90
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007954,Apparel,861,7,37.55,27.78,26.43,24.3,0.4705,13.07,57.05,251.5,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007955,Electronics,821,13,674.47,20.52,18.86,19.8,0.2248,4.61,27.45,294.24,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007956,Electronics,817,12,1539.4,20.42,19.86,20.87,0.2016,4.12,23.53,268.59,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007957,Apparel,204,21,112.78,29.13,26.86,25.6,0.4221,12.3,92.99,704.79,Critical,501
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007958,Home & Living,593,10,320.91,14.83,18.0,17.97,0.564,8.37,43.65,191.98,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007959,Apparel,944,17,142.09,28.6,14.57,26.83,0.4538,12.98,88.3,574.5,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007960,Apparel,1523,10,130.28,28.73,17.86,23.9,0.4529,13.01,67.9,355.23,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007961,Toys,721,21,17.69,25.76,37.14,29.77,0.8663,22.31,168.7,709.57,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007962,Groceries,435,5,31.43,39.58,36.86,40.73,0.2003,7.93,29.25,227.13,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007963,Electronics,684,4,1068.35,20.72,19.0,20.83,0.2158,4.47,14.76,97.65,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007964,Electronics,938,11,1671.03,19.54,17.14,19.43,0.2611,5.1,27.93,242.92,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007965,Groceries,2080,5,47.54,40.0,42.57,40.17,0.1944,7.78,28.7,228.7,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007966,Beauty,224,10,84.97,37.36,39.14,34.83,0.3726,13.92,72.62,446.17,Medium,223
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007967,Home & Living,580,5,490.75,14.5,14.14,15.57,0.4811,6.98,25.74,98.24,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007968,Home & Living,699,14,182.13,15.2,11.43,14.3,0.5421,8.24,50.87,263.67,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007969,Electronics,482,10,1035.64,19.28,19.71,19.2,0.2001,3.86,20.13,212.9,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007970,Toys,913,15,26.67,25.37,21.71,22.1,0.8768,22.24,142.13,522.63,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007971,Electronics,1452,11,619.58,19.89,19.14,19.5,0.2188,4.35,23.81,242.59,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007972,Groceries,652,5,44.26,40.77,46.86,39.93,0.2015,8.21,30.3,234.14,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007973,Apparel,1163,10,54.99,31.44,24.57,28.7,0.4224,13.28,69.31,383.75,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007974,Apparel,1097,14,23.84,30.47,27.43,27.93,0.4861,14.81,91.44,517.97,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007975,Beauty,1684,10,5.2,35.09,31.43,32.37,0.3832,13.45,70.16,421.05,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007976,Electronics,1132,8,1720.63,19.52,18.71,19.03,0.2215,4.32,20.18,176.36,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007977,Apparel,940,11,81.63,30.32,28.29,31.4,0.4292,13.01,71.22,404.77,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007978,Beauty,2704,4,19.07,36.06,29.57,34.9,0.3893,14.03,46.31,190.54,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007979,Groceries,1668,5,34.63,39.71,41.0,40.93,0.1812,7.19,26.54,225.1,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007980,Groceries,1309,2,28.14,39.66,37.71,37.87,0.1864,7.39,17.24,96.56,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007981,Apparel,1651,15,145.72,32.38,28.86,27.93,0.3911,12.66,80.92,566.58,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007982,Toys,1235,7,36.74,25.21,22.86,24.77,0.8339,21.02,91.78,268.26,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007983,Groceries,1994,4,25.52,40.7,37.57,41.1,0.1696,6.9,22.77,185.57,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007984,Apparel,94,17,78.03,31.4,27.43,28.27,0.3533,11.09,75.47,609.27,Critical,516
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007985,Beauty,2219,5,34.41,33.62,26.57,29.6,0.4899,16.47,60.77,228.89,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007986,Beauty,1420,8,66.7,33.8,28.86,33.67,0.428,14.47,67.52,337.92,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007987,Beauty,1792,5,7.47,34.47,40.57,30.57,0.4756,16.39,60.48,232.82,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007988,Beauty,1578,7,62.76,35.86,31.29,33.0,0.412,14.77,64.48,315.47,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007989,Electronics,972,9,786.77,20.24,19.29,20.13,0.247,5.0,24.75,206.95,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007990,Beauty,319,3,41.12,35.49,25.29,30.83,0.5132,18.21,52.05,158.52,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007991,Home & Living,733,18,74.67,14.37,14.71,14.7,0.4797,6.89,48.24,306.84,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007992,Electronics,1073,4,569.18,19.87,21.71,19.53,0.2319,4.61,15.2,94.67,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007993,Home & Living,195,11,261.81,13.92,13.14,14.83,0.5822,8.1,44.35,197.5,High,3
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007994,Apparel,1574,16,81.92,30.86,35.0,33.53,0.422,13.02,85.93,579.62,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007995,Electronics,704,6,386.01,20.12,21.57,20.47,0.2238,4.5,18.2,138.94,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007996,Toys,988,24,13.53,22.97,20.29,22.07,0.8565,19.67,159.01,710.21,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007997,Home & Living,906,19,111.36,15.36,11.0,13.77,0.4727,7.26,52.2,343.96,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007998,Electronics,617,13,1016.59,19.91,15.71,18.7,0.2258,4.5,26.75,285.59,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-007999,Electronics,896,6,1719.39,19.92,21.71,20.8,0.2184,4.35,17.58,137.12,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008000,Groceries,2034,3,6.08,39.12,39.0,39.53,0.1988,7.78,22.22,139.59,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008001,Toys,508,17,36.23,24.21,23.0,24.2,0.8241,19.95,135.74,547.33,High,40
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008002,Home & Living,46,16,419.67,15.36,12.14,14.07,0.43,6.6,43.58,289.27,Critical,244
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008003,Apparel,1329,14,33.04,28.9,25.0,25.67,0.5091,14.71,90.83,495.43,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008004,Apparel,1365,16,59.82,29.68,24.86,27.33,0.4603,13.66,90.16,565.0,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008005,Beauty,316,6,26.64,35.13,31.57,32.3,0.4422,15.54,62.8,273.6,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008006,Seasonal,1146,34,14.79,19.1,15.29,15.7,1.2249,23.4,225.09,874.49,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008007,Electronics,1021,4,1228.17,20.41,22.14,20.6,0.2273,4.64,15.31,96.96,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008008,Apparel,1546,20,98.12,30.32,23.14,27.9,0.3377,10.24,75.57,682.01,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008009,Home & Living,557,10,66.25,14.29,10.57,15.53,0.5715,8.17,42.61,185.5,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008010,Toys,77,30,64.91,25.69,19.57,27.0,0.7685,19.74,178.42,949.09,Critical,873
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008011,Toys,969,21,74.11,19.77,5.71,17.53,0.839,16.58,125.39,540.49,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008012,Home & Living,309,12,84.02,15.46,13.14,15.97,0.4339,6.71,38.33,223.8,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008013,Seasonal,1117,15,47.4,21.08,1.14,18.23,1.0414,21.95,140.28,456.44,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008014,Home & Living,694,20,345.92,13.6,15.0,12.83,0.4933,6.71,49.5,321.5,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008015,Home & Living,176,17,494.24,14.67,11.57,14.33,0.5177,7.59,51.66,300.99,High,125
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008016,Apparel,1454,15,82.78,32.31,29.0,28.5,0.4002,12.93,82.63,567.29,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008017,Home & Living,644,16,203.25,16.09,21.71,17.1,0.4528,7.28,48.08,305.5,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008018,Toys,833,26,38.84,23.81,12.86,21.57,0.8405,20.01,168.38,787.46,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008019,Groceries,1925,4,27.77,40.11,38.43,39.97,0.1949,7.82,25.8,186.24,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008020,Toys,863,15,28.85,22.12,6.14,23.4,0.8936,19.77,126.33,458.17,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008021,Home & Living,1371,5,51.52,15.76,13.29,15.27,0.4884,7.7,28.39,107.17,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008022,Electronics,1361,10,1430.33,20.01,20.57,20.03,0.2141,4.28,22.35,222.46,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008023,Home & Living,720,18,133.72,15.32,13.14,15.43,0.5079,7.78,54.48,330.28,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008024,Seasonal,828,45,48.91,22.37,22.57,23.63,1.0237,22.9,253.43,1259.93,High,432
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008025,Apparel,1543,21,18.6,30.26,27.0,26.73,0.4496,13.6,102.86,738.23,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008026,Apparel,2267,10,123.08,29.83,25.43,27.8,0.4402,13.13,68.53,366.86,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008027,Apparel,121,21,133.76,30.24,24.14,29.67,0.4793,14.49,109.6,744.73,Critical,624
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008028,Groceries,927,2,33.89,42.13,40.57,41.9,0.1596,6.72,15.69,99.95,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008029,Home & Living,606,11,430.49,14.78,8.71,14.33,0.5217,7.71,42.19,204.74,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008030,Apparel,1859,20,107.34,32.06,25.86,27.87,0.4279,13.72,101.23,742.34,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008031,Home & Living,781,10,402.72,13.24,14.0,12.7,0.4673,6.19,32.29,164.74,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008032,Seasonal,1085,44,12.1,18.09,6.29,13.2,1.2602,22.8,249.49,1045.4,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008033,Home & Living,567,15,493.28,15.76,13.57,15.27,0.5009,7.89,50.43,286.76,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008034,Beauty,1825,9,38.19,35.78,28.86,33.77,0.4343,15.54,76.92,398.92,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008035,Apparel,30,13,78.68,30.01,29.29,28.6,0.4466,13.4,79.73,469.87,Critical,440
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008036,Beauty,1185,9,96.47,35.91,24.86,29.83,0.4517,16.22,80.29,403.49,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008037,Home & Living,489,17,196.66,13.97,13.57,14.4,0.4917,6.87,46.72,284.15,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008038,Apparel,2251,19,59.26,30.83,28.57,28.73,0.4309,13.29,95.56,681.39,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008039,Home & Living,274,18,313.96,15.24,16.0,16.33,0.5015,7.65,53.52,327.92,High,54
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008040,Home & Living,1080,19,50.15,14.8,15.29,15.4,0.4823,7.14,51.34,332.54,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008041,Electronics,1706,9,1985.73,19.83,19.57,19.37,0.2157,4.28,21.17,199.67,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008042,Apparel,1671,13,72.45,30.94,33.14,28.5,0.4528,14.01,83.36,485.64,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008043,Groceries,804,5,27.25,40.19,41.29,40.53,0.1816,7.3,26.92,227.87,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008044,Apparel,2299,16,56.14,29.48,27.14,24.3,0.4528,13.35,88.09,559.73,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008045,Electronics,542,8,1070.23,20.08,19.71,20.07,0.2132,4.28,19.98,180.6,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008046,Home & Living,271,7,479.08,15.94,16.57,15.97,0.4363,6.96,30.37,141.98,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008047,Toys,1243,26,21.91,23.02,19.57,21.8,0.8987,20.69,174.08,772.65,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-008048,Groceries,1707,4,11.86,40.64,40.71,38.67,0.1665,6.77,22.33,184.91,Low,0
